2026/05/09 13:02:17.791, 38
2026/05/09 13:02:18.831, 38
2026/05/09 13:02:19.862, 2502
2026/05/09 13:02:20.887, 3220
2026/05/09 13:02:21.909, 3220
2026/05/09 13:02:22.935, 3220
2026/05/09 13:02:23.961, 3220
2026/05/09 13:02:24.988, 3220
2026/05/09 13:02:26.012, 3220
2026/05/09 13:02:27.038, 4578
2026/05/09 13:02:28.063, 4578
2026/05/09 13:02:29.092, 4578
2026/05/09 13:02:30.109, 4578
2026/05/09 13:02:31.134, 4578
2026/05/09 13:02:32.161, 4578
2026/05/09 13:02:33.189, 4578
2026/05/09 13:02:34.214, 4578
2026/05/09 13:02:35.239, 4580
