timestamp,used_mib,free_mib,total_mib
2026-05-11T15:20:00,33,7668,8151
2026-05-11T15:20:01,33,7668,8151
2026-05-11T15:20:01,33,7668,8151
2026-05-11T15:20:02,33,7668,8151
2026-05-11T15:20:02,807,6894,8151
2026-05-11T15:20:03,807,6894,8151
2026-05-11T15:20:03,807,6894,8151
2026-05-11T15:20:04,807,6894,8151
2026-05-11T15:20:04,807,6894,8151
2026-05-11T15:20:05,807,6894,8151
2026-05-11T15:20:05,807,6894,8151
2026-05-11T15:20:06,807,6894,8151
2026-05-11T15:20:06,807,6894,8151
2026-05-11T15:20:07,807,6894,8151
2026-05-11T15:20:08,855,6846,8151
2026-05-11T15:20:08,1537,6164,8151
2026-05-11T15:20:09,1933,5768,8151
2026-05-11T15:20:09,1933,5768,8151
2026-05-11T15:20:10,1933,5768,8151
2026-05-11T15:20:10,1933,5768,8151
2026-05-11T15:20:11,1933,5768,8151
2026-05-11T15:20:11,1933,5768,8151
2026-05-11T15:20:12,1933,5768,8151
2026-05-11T15:20:12,1933,5768,8151
2026-05-11T15:20:13,1933,5768,8151
2026-05-11T15:20:13,1933,5768,8151
2026-05-11T15:20:14,1933,5768,8151
2026-05-11T15:20:14,1933,5768,8151
2026-05-11T15:20:15,1933,5768,8151
2026-05-11T15:20:15,1933,5768,8151
2026-05-11T15:20:16,1933,5768,8151
2026-05-11T15:20:16,1933,5768,8151
2026-05-11T15:20:17,1933,5768,8151
2026-05-11T15:20:17,1933,5768,8151
2026-05-11T15:20:18,1933,5768,8151
2026-05-11T15:20:18,1933,5768,8151
2026-05-11T15:20:19,1933,5768,8151
2026-05-11T15:20:20,1933,5768,8151
2026-05-11T15:20:20,1933,5768,8151
2026-05-11T15:20:21,1933,5768,8151
2026-05-11T15:20:21,1933,5768,8151
2026-05-11T15:20:22,1933,5768,8151
2026-05-11T15:20:22,1933,5768,8151
2026-05-11T15:20:23,1933,5768,8151
2026-05-11T15:20:23,1933,5768,8151
2026-05-11T15:20:24,1933,5768,8151
2026-05-11T15:20:24,1933,5768,8151
2026-05-11T15:20:25,1933,5768,8151
2026-05-11T15:20:25,1933,5768,8151
2026-05-11T15:20:26,1933,5768,8151
2026-05-11T15:20:26,1933,5768,8151
2026-05-11T15:20:27,1933,5768,8151
2026-05-11T15:20:27,1933,5768,8151
2026-05-11T15:20:28,1933,5768,8151
2026-05-11T15:20:28,1933,5768,8151
2026-05-11T15:20:29,1933,5768,8151
2026-05-11T15:20:29,1933,5768,8151
2026-05-11T15:20:30,1933,5768,8151
2026-05-11T15:20:30,1933,5768,8151
2026-05-11T15:20:31,1933,5768,8151
2026-05-11T15:20:32,1933,5768,8151
2026-05-11T15:20:32,1933,5768,8151
2026-05-11T15:20:33,1933,5768,8151
2026-05-11T15:20:33,1933,5768,8151
2026-05-11T15:20:34,1933,5768,8151
2026-05-11T15:20:34,1933,5768,8151
2026-05-11T15:20:35,1933,5768,8151
2026-05-11T15:20:35,1933,5768,8151
2026-05-11T15:20:36,1933,5768,8151
2026-05-11T15:20:36,1933,5768,8151
2026-05-11T15:20:37,1933,5768,8151
2026-05-11T15:20:37,1933,5768,8151
2026-05-11T15:20:38,1933,5768,8151
2026-05-11T15:20:38,1933,5768,8151
2026-05-11T15:20:39,1933,5768,8151
2026-05-11T15:20:39,1933,5768,8151
2026-05-11T15:20:40,1933,5768,8151
2026-05-11T15:20:40,1933,5768,8151
2026-05-11T15:20:41,1937,5764,8151
