timestamp,used_mib,free_mib,total_mib
2026-05-12T19:45:15,131,15701,16303
2026-05-12T19:45:16,131,15701,16303
2026-05-12T19:45:16,131,15701,16303
2026-05-12T19:45:17,131,15701,16303
2026-05-12T19:45:17,1627,14205,16303
2026-05-12T19:45:18,3313,12519,16303
2026-05-12T19:45:18,3313,12519,16303
2026-05-12T19:45:19,3313,12519,16303
2026-05-12T19:45:19,3313,12519,16303
2026-05-12T19:45:20,3313,12519,16303
2026-05-12T19:45:20,3313,12519,16303
2026-05-12T19:45:21,3313,12519,16303
2026-05-12T19:45:21,3313,12519,16303
2026-05-12T19:45:22,3313,12519,16303
2026-05-12T19:45:22,3313,12519,16303
2026-05-12T19:45:23,3373,12459,16303
2026-05-12T19:45:23,3373,12459,16303
2026-05-12T19:45:24,3373,12459,16303
2026-05-12T19:45:24,3373,12459,16303
2026-05-12T19:45:25,3373,12459,16303
2026-05-12T19:45:26,3373,12459,16303
2026-05-12T19:45:26,3373,12459,16303
2026-05-12T19:45:27,3373,12459,16303
2026-05-12T19:45:27,3373,12459,16303
2026-05-12T19:45:28,3373,12459,16303
2026-05-12T19:45:28,3373,12459,16303
2026-05-12T19:45:29,3373,12459,16303
2026-05-12T19:45:29,3373,12459,16303
2026-05-12T19:45:30,3373,12459,16303
2026-05-12T19:45:30,3373,12459,16303
2026-05-12T19:45:31,3373,12459,16303
2026-05-12T19:45:31,3373,12459,16303
2026-05-12T19:45:32,3373,12459,16303
2026-05-12T19:45:32,3373,12459,16303
2026-05-12T19:45:33,3373,12459,16303
2026-05-12T19:45:33,3373,12459,16303
2026-05-12T19:45:34,3373,12459,16303
2026-05-12T19:45:34,3373,12459,16303
2026-05-12T19:45:35,3373,12459,16303
2026-05-12T19:45:36,3373,12459,16303
2026-05-12T19:45:36,3373,12459,16303
2026-05-12T19:45:37,3373,12459,16303
2026-05-12T19:45:37,3373,12459,16303
2026-05-12T19:45:38,3373,12459,16303
2026-05-12T19:45:38,3373,12459,16303
2026-05-12T19:45:39,3373,12459,16303
2026-05-12T19:45:39,3373,12459,16303
2026-05-12T19:45:40,3373,12459,16303
2026-05-12T19:45:40,3373,12459,16303
