timestamp,used_mib,free_mib,total_mib
2026-05-12T19:44:24,131,15701,16303
2026-05-12T19:44:24,131,15701,16303
2026-05-12T19:44:25,131,15701,16303
2026-05-12T19:44:25,131,15701,16303
2026-05-12T19:44:26,1867,13965,16303
2026-05-12T19:44:26,3313,12519,16303
2026-05-12T19:44:27,3313,12519,16303
2026-05-12T19:44:27,3313,12519,16303
2026-05-12T19:44:28,3313,12519,16303
2026-05-12T19:44:28,3313,12519,16303
2026-05-12T19:44:29,3313,12519,16303
2026-05-12T19:44:29,3313,12519,16303
2026-05-12T19:44:30,3313,12519,16303
2026-05-12T19:44:30,3313,12519,16303
2026-05-12T19:44:31,3357,12475,16303
2026-05-12T19:44:31,3477,12355,16303
2026-05-12T19:44:32,3477,12355,16303
2026-05-12T19:44:33,3477,12355,16303
2026-05-12T19:44:33,3477,12355,16303
2026-05-12T19:44:34,3477,12355,16303
2026-05-12T19:44:34,3477,12355,16303
2026-05-12T19:44:35,3477,12355,16303
2026-05-12T19:44:35,3477,12355,16303
2026-05-12T19:44:36,3477,12355,16303
2026-05-12T19:44:36,3477,12355,16303
2026-05-12T19:44:37,3477,12355,16303
2026-05-12T19:44:37,3477,12355,16303
2026-05-12T19:44:38,3477,12355,16303
2026-05-12T19:44:38,3477,12355,16303
2026-05-12T19:44:39,3477,12355,16303
2026-05-12T19:44:39,3477,12355,16303
2026-05-12T19:44:40,3477,12355,16303
2026-05-12T19:44:40,3477,12355,16303
2026-05-12T19:44:41,3477,12355,16303
2026-05-12T19:44:41,3477,12355,16303
2026-05-12T19:44:42,3477,12355,16303
2026-05-12T19:44:42,3477,12355,16303
2026-05-12T19:44:43,3477,12355,16303
2026-05-12T19:44:44,3477,12355,16303
2026-05-12T19:44:44,3477,12355,16303
2026-05-12T19:44:45,3477,12355,16303
2026-05-12T19:44:45,3477,12355,16303
2026-05-12T19:44:46,3477,12355,16303
2026-05-12T19:44:46,3477,12355,16303
2026-05-12T19:44:47,3477,12355,16303
2026-05-12T19:44:47,3477,12355,16303
2026-05-12T19:44:48,3477,12355,16303
2026-05-12T19:44:48,3477,12355,16303
2026-05-12T19:44:49,3477,12355,16303
2026-05-12T19:44:49,3477,12355,16303
2026-05-12T19:44:50,3477,12355,16303
2026-05-12T19:44:50,3477,12355,16303
2026-05-12T19:44:51,3477,12355,16303
2026-05-12T19:44:51,3477,12355,16303
2026-05-12T19:44:52,3477,12355,16303
2026-05-12T19:44:53,3477,12355,16303
2026-05-12T19:44:53,3477,12355,16303
2026-05-12T19:44:54,3477,12355,16303
2026-05-12T19:44:54,3477,12355,16303
2026-05-12T19:44:55,3477,12355,16303
2026-05-12T19:44:55,3477,12355,16303
2026-05-12T19:44:56,3477,12355,16303
2026-05-12T19:44:56,3477,12355,16303
2026-05-12T19:44:57,3477,12355,16303
2026-05-12T19:44:57,3477,12355,16303
