timestamp,used_mib,free_mib,total_mib
2026-05-12T19:44:57,131,15701,16303
2026-05-12T19:44:58,131,15701,16303
2026-05-12T19:44:58,131,15701,16303
2026-05-12T19:44:59,131,15701,16303
2026-05-12T19:45:00,1555,14277,16303
2026-05-12T19:45:00,3313,12519,16303
2026-05-12T19:45:01,3313,12519,16303
2026-05-12T19:45:01,3313,12519,16303
2026-05-12T19:45:02,3313,12519,16303
2026-05-12T19:45:02,3313,12519,16303
2026-05-12T19:45:03,3313,12519,16303
2026-05-12T19:45:03,3313,12519,16303
2026-05-12T19:45:04,3313,12519,16303
2026-05-12T19:45:04,3313,12519,16303
2026-05-12T19:45:05,3313,12519,16303
2026-05-12T19:45:05,3367,12465,16303
2026-05-12T19:45:06,3367,12465,16303
2026-05-12T19:45:06,3367,12465,16303
2026-05-12T19:45:07,3367,12465,16303
2026-05-12T19:45:07,3367,12465,16303
2026-05-12T19:45:08,3367,12465,16303
2026-05-12T19:45:08,3367,12465,16303
2026-05-12T19:45:09,3367,12465,16303
2026-05-12T19:45:10,3367,12465,16303
2026-05-12T19:45:10,3367,12465,16303
2026-05-12T19:45:11,3367,12465,16303
2026-05-12T19:45:11,3367,12465,16303
2026-05-12T19:45:12,3367,12465,16303
2026-05-12T19:45:12,3367,12465,16303
2026-05-12T19:45:13,3367,12465,16303
2026-05-12T19:45:13,3367,12465,16303
2026-05-12T19:45:14,3367,12465,16303
2026-05-12T19:45:14,3369,12463,16303
2026-05-12T19:45:15,3369,12463,16303
