timestamp,used_mib,free_mib,total_mib
2026-05-12T19:42:46,131,15701,16303
2026-05-12T19:42:46,131,15701,16303
2026-05-12T19:42:47,131,15701,16303
2026-05-12T19:42:47,131,15701,16303
2026-05-12T19:42:48,1211,14621,16303
2026-05-12T19:42:48,3313,12519,16303
2026-05-12T19:42:49,3313,12519,16303
2026-05-12T19:42:49,3313,12519,16303
2026-05-12T19:42:50,3313,12519,16303
2026-05-12T19:42:50,3313,12519,16303
2026-05-12T19:42:51,3313,12519,16303
2026-05-12T19:42:51,3313,12519,16303
2026-05-12T19:42:52,3313,12519,16303
2026-05-12T19:42:52,3313,12519,16303
2026-05-12T19:42:53,3313,12519,16303
2026-05-12T19:42:53,3419,12413,16303
2026-05-12T19:42:54,3419,12413,16303
2026-05-12T19:42:54,3419,12413,16303
2026-05-12T19:42:55,3419,12413,16303
2026-05-12T19:42:56,3419,12413,16303
2026-05-12T19:42:56,3419,12413,16303
2026-05-12T19:42:57,3419,12413,16303
2026-05-12T19:42:57,3419,12413,16303
2026-05-12T19:42:58,3419,12413,16303
2026-05-12T19:42:58,3419,12413,16303
2026-05-12T19:42:59,3419,12413,16303
2026-05-12T19:42:59,3419,12413,16303
2026-05-12T19:43:00,3419,12413,16303
2026-05-12T19:43:00,3419,12413,16303
2026-05-12T19:43:01,3419,12413,16303
2026-05-12T19:43:01,3419,12413,16303
2026-05-12T19:43:02,3419,12413,16303
2026-05-12T19:43:02,3419,12413,16303
2026-05-12T19:43:03,3419,12413,16303
2026-05-12T19:43:03,3419,12413,16303
2026-05-12T19:43:04,3419,12413,16303
2026-05-12T19:43:05,3419,12413,16303
2026-05-12T19:43:05,3419,12413,16303
2026-05-12T19:43:06,3419,12413,16303
2026-05-12T19:43:06,3419,12413,16303
2026-05-12T19:43:07,3419,12413,16303
2026-05-12T19:43:07,3419,12413,16303
2026-05-12T19:43:08,3419,12413,16303
2026-05-12T19:43:08,3419,12413,16303
2026-05-12T19:43:09,3421,12411,16303
