timestamp,used_mib,free_mib,total_mib
2026-05-11T15:22:01,33,7668,8151
2026-05-11T15:22:01,33,7668,8151
2026-05-11T15:22:02,33,7668,8151
2026-05-11T15:22:02,33,7668,8151
2026-05-11T15:22:03,807,6894,8151
2026-05-11T15:22:03,807,6894,8151
2026-05-11T15:22:04,807,6894,8151
2026-05-11T15:22:04,807,6894,8151
2026-05-11T15:22:05,807,6894,8151
2026-05-11T15:22:05,807,6894,8151
2026-05-11T15:22:06,807,6894,8151
2026-05-11T15:22:07,807,6894,8151
2026-05-11T15:22:07,807,6894,8151
2026-05-11T15:22:08,807,6894,8151
2026-05-11T15:22:08,807,6894,8151
2026-05-11T15:22:09,1537,6164,8151
2026-05-11T15:22:09,1933,5768,8151
2026-05-11T15:22:10,1933,5768,8151
2026-05-11T15:22:10,1933,5768,8151
2026-05-11T15:22:11,1933,5768,8151
2026-05-11T15:22:11,1933,5768,8151
2026-05-11T15:22:12,1933,5768,8151
2026-05-11T15:22:12,1933,5768,8151
2026-05-11T15:22:13,1933,5768,8151
2026-05-11T15:22:13,1933,5768,8151
2026-05-11T15:22:14,1933,5768,8151
2026-05-11T15:22:14,1933,5768,8151
2026-05-11T15:22:15,1933,5768,8151
2026-05-11T15:22:15,1933,5768,8151
2026-05-11T15:22:16,1933,5768,8151
2026-05-11T15:22:16,1933,5768,8151
2026-05-11T15:22:17,1933,5768,8151
2026-05-11T15:22:17,1933,5768,8151
2026-05-11T15:22:18,1933,5768,8151
2026-05-11T15:22:18,1933,5768,8151
2026-05-11T15:22:19,1933,5768,8151
2026-05-11T15:22:20,1933,5768,8151
2026-05-11T15:22:20,1933,5768,8151
2026-05-11T15:22:21,1933,5768,8151
2026-05-11T15:22:21,1933,5768,8151
2026-05-11T15:22:22,1933,5768,8151
2026-05-11T15:22:22,1933,5768,8151
2026-05-11T15:22:23,1933,5768,8151
2026-05-11T15:22:23,1933,5768,8151
2026-05-11T15:22:24,1933,5768,8151
2026-05-11T15:22:24,1933,5768,8151
2026-05-11T15:22:25,1933,5768,8151
2026-05-11T15:22:25,1933,5768,8151
2026-05-11T15:22:26,1933,5768,8151
2026-05-11T15:22:26,1933,5768,8151
2026-05-11T15:22:27,1933,5768,8151
2026-05-11T15:22:27,1933,5768,8151
2026-05-11T15:22:28,1933,5768,8151
2026-05-11T15:22:28,1933,5768,8151
2026-05-11T15:22:29,1933,5768,8151
2026-05-11T15:22:29,1933,5768,8151
2026-05-11T15:22:30,1933,5768,8151
2026-05-11T15:22:30,1933,5768,8151
2026-05-11T15:22:31,1933,5768,8151
2026-05-11T15:22:32,1933,5768,8151
2026-05-11T15:22:32,1933,5768,8151
2026-05-11T15:22:33,1933,5768,8151
2026-05-11T15:22:33,1933,5768,8151
2026-05-11T15:22:34,1933,5768,8151
2026-05-11T15:22:34,1933,5768,8151
2026-05-11T15:22:35,1933,5768,8151
2026-05-11T15:22:35,1933,5768,8151
2026-05-11T15:22:36,1933,5768,8151
2026-05-11T15:22:36,1933,5768,8151
2026-05-11T15:22:37,1933,5768,8151
2026-05-11T15:22:37,1933,5768,8151
2026-05-11T15:22:38,1933,5768,8151
2026-05-11T15:22:38,1933,5768,8151
2026-05-11T15:22:39,1933,5768,8151
2026-05-11T15:22:39,1933,5768,8151
2026-05-11T15:22:40,1933,5768,8151
2026-05-11T15:22:40,1933,5768,8151
2026-05-11T15:22:41,1933,5768,8151
2026-05-11T15:22:41,1937,5764,8151
