timestamp, index, name, memory.used [MiB], memory.free [MiB], memory.total [MiB], power.draw [W]
2026/05/10 12:57:55.751, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 14.68
2026/05/10 12:57:56.254, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 14.68
2026/05/10 12:57:56.754, 0, NVIDIA GeForce RTX 5060, 173, 7528, 8151, 13.47
