timestamp, index, name, memory.used [MiB], memory.free [MiB], memory.total [MiB], power.draw [W]
2026/05/09 23:21:04.489, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.17
2026/05/09 23:21:04.989, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.17
2026/05/09 23:21:05.490, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.18
2026/05/09 23:21:05.990, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.44
2026/05/09 23:21:06.490, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.95
2026/05/09 23:21:06.990, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.96
2026/05/09 23:21:07.491, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.96
2026/05/09 23:21:07.991, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:21:08.491, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:21:08.992, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:21:09.492, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:21:09.993, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.12
2026/05/09 23:21:10.493, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.12
2026/05/09 23:21:10.993, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:11.493, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:11.994, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.16
2026/05/09 23:21:12.494, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.16
2026/05/09 23:21:12.994, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.33
2026/05/09 23:21:13.494, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.53
2026/05/09 23:21:13.995, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.97
2026/05/09 23:21:14.495, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.97
2026/05/09 23:21:14.995, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.25
2026/05/09 23:21:15.495, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.25
2026/05/09 23:21:15.995, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.20
2026/05/09 23:21:16.496, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.20
2026/05/09 23:21:16.996, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:17.496, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:17.997, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:18.497, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:18.997, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:21:19.497, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:21:19.997, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.22
2026/05/09 23:21:20.498, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.45
2026/05/09 23:21:20.998, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.89
2026/05/09 23:21:21.498, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.89
2026/05/09 23:21:21.999, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.23
2026/05/09 23:21:22.499, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.23
2026/05/09 23:21:22.999, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.19
2026/05/09 23:21:23.499, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.19
2026/05/09 23:21:24.000, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:24.500, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:21:25.000, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.09
2026/05/09 23:21:25.500, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.09
2026/05/09 23:21:26.000, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:26.501, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:27.001, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:27.502, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.29
2026/05/09 23:21:28.002, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.79
2026/05/09 23:21:28.502, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.80
2026/05/09 23:21:29.002, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.80
2026/05/09 23:21:29.503, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:21:30.003, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:21:30.503, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:31.003, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:31.504, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.10
2026/05/09 23:21:32.004, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.10
2026/05/09 23:21:32.505, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:33.005, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:33.505, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:21:34.005, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:21:34.506, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.23
2026/05/09 23:21:35.006, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.43
2026/05/09 23:21:35.506, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.86
2026/05/09 23:21:36.006, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.86
2026/05/09 23:21:36.507, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.21
2026/05/09 23:21:37.007, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.21
2026/05/09 23:21:37.507, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:38.007, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:38.507, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:39.008, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:39.510, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:40.011, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:40.511, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:21:41.011, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:21:41.511, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:21:42.011, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.34
2026/05/09 23:21:42.512, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.79
2026/05/09 23:21:43.012, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.79
2026/05/09 23:21:43.512, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:44.012, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:44.513, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:45.013, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:45.513, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:46.013, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:46.514, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:21:47.015, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:21:47.515, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.09
2026/05/09 23:21:48.015, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.09
2026/05/09 23:21:48.515, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:49.016, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.30
2026/05/09 23:21:49.516, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.80
2026/05/09 23:21:50.016, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.80
2026/05/09 23:21:50.516, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.80
2026/05/09 23:21:51.016, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:51.517, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:21:52.017, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:21:52.517, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:21:53.018, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:21:53.518, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:21:54.018, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:54.518, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:55.019, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:21:55.519, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:21:56.020, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.18
2026/05/09 23:21:56.520, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.36
2026/05/09 23:21:57.020, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.76
2026/05/09 23:21:57.520, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.76
2026/05/09 23:21:58.021, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:58.521, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:21:59.021, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.09
2026/05/09 23:21:59.523, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.09
2026/05/09 23:22:00.023, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:22:00.523, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:22:01.023, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:01.524, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:02.024, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:02.524, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:03.024, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.16
2026/05/09 23:22:03.525, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.38
2026/05/09 23:22:04.025, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.78
2026/05/09 23:22:04.525, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.78
2026/05/09 23:22:05.025, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.13
2026/05/09 23:22:05.526, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.13
2026/05/09 23:22:06.026, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:06.526, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:07.026, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:22:07.526, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:22:08.028, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:08.528, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:09.029, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:09.529, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:10.029, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.01
2026/05/09 23:22:10.529, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.31
2026/05/09 23:22:11.029, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.83
2026/05/09 23:22:11.530, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.83
2026/05/09 23:22:12.032, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:12.532, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:13.032, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:13.533, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:14.033, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:14.533, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:15.033, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.00
2026/05/09 23:22:15.534, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.00
2026/05/09 23:22:16.034, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 6.98
2026/05/09 23:22:16.534, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 6.98
2026/05/09 23:22:17.034, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 6.95
2026/05/09 23:22:17.535, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.16
2026/05/09 23:22:18.035, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.36
2026/05/09 23:22:18.535, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.80
2026/05/09 23:22:19.035, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.80
