2026/05/09 18:36:37.207, 38
2026/05/09 18:36:38.250, 38
2026/05/09 18:36:39.287, 1488
2026/05/09 18:36:40.310, 9810
2026/05/09 18:36:41.330, 13010
2026/05/09 18:36:42.351, 13010
2026/05/09 18:36:43.377, 13010
2026/05/09 18:36:44.403, 13010
2026/05/09 18:36:45.428, 13010
2026/05/09 18:36:46.457, 14164
2026/05/09 18:36:47.480, 15806
2026/05/09 18:36:48.508, 15806
2026/05/09 18:36:49.537, 15806
2026/05/09 18:36:50.557, 15806
2026/05/09 18:36:51.588, 15806
2026/05/09 18:36:52.618, 15806
2026/05/09 18:36:53.648, 15806
2026/05/09 18:36:54.679, 15806
2026/05/09 18:36:55.710, 15806
2026/05/09 18:36:56.744, 15806
2026/05/09 18:36:57.775, 15806
2026/05/09 18:36:58.804, 15806
2026/05/09 18:36:59.833, 15806
2026/05/09 18:37:00.860, 15806
2026/05/09 18:37:01.890, 15806
2026/05/09 18:37:02.913, 15806
2026/05/09 18:37:03.942, 15806
2026/05/09 18:37:04.974, 15806
2026/05/09 18:37:06.006, 15806
2026/05/09 18:37:07.036, 15806
2026/05/09 18:37:08.064, 15806
2026/05/09 18:37:09.093, 15806
2026/05/09 18:37:10.119, 15806
2026/05/09 18:37:11.138, 15806
2026/05/09 18:37:12.166, 15806
2026/05/09 18:37:13.197, 15806
2026/05/09 18:37:14.224, 15806
2026/05/09 18:37:15.253, 15806
2026/05/09 18:37:16.284, 15806
2026/05/09 18:37:17.313, 15806
2026/05/09 18:37:18.341, 15806
2026/05/09 18:37:19.370, 15806
2026/05/09 18:37:20.400, 15806
2026/05/09 18:37:21.429, 15806
2026/05/09 18:37:22.458, 15806
2026/05/09 18:37:23.487, 15806
2026/05/09 18:37:24.511, 15806
2026/05/09 18:37:25.544, 15806
2026/05/09 18:37:26.574, 15806
2026/05/09 18:37:27.603, 15806
2026/05/09 18:37:28.633, 15806
2026/05/09 18:37:29.662, 15806
2026/05/09 18:37:30.691, 15806
2026/05/09 18:37:31.711, 15806
2026/05/09 18:37:32.743, 15806
2026/05/09 18:37:33.767, 15806
2026/05/09 18:37:34.797, 15806
2026/05/09 18:37:35.822, 15806
2026/05/09 18:37:36.847, 15806
2026/05/09 18:37:37.871, 15806
2026/05/09 18:37:38.900, 15806
2026/05/09 18:37:39.932, 15806
2026/05/09 18:37:40.965, 15806
2026/05/09 18:37:41.991, 15806
2026/05/09 18:37:43.013, 15806
2026/05/09 18:37:44.036, 15806
2026/05/09 18:37:45.065, 15806
2026/05/09 18:37:46.088, 15806
2026/05/09 18:37:47.112, 15806
2026/05/09 18:37:48.139, 15806
2026/05/09 18:37:49.167, 15806
2026/05/09 18:37:50.197, 15806
2026/05/09 18:37:51.225, 15806
2026/05/09 18:37:52.256, 15806
2026/05/09 18:37:53.287, 15806
2026/05/09 18:37:54.322, 15806
2026/05/09 18:37:55.349, 15806
2026/05/09 18:37:56.380, 15806
2026/05/09 18:37:57.404, 15806
2026/05/09 18:37:58.433, 15806
2026/05/09 18:37:59.461, 15806
2026/05/09 18:38:00.487, 15806
2026/05/09 18:38:01.514, 15806
2026/05/09 18:38:02.542, 15806
2026/05/09 18:38:03.577, 15806
2026/05/09 18:38:04.604, 15806
2026/05/09 18:38:05.633, 15806
2026/05/09 18:38:06.662, 15806
2026/05/09 18:38:07.685, 15806
2026/05/09 18:38:08.715, 15806
2026/05/09 18:38:09.743, 15806
2026/05/09 18:38:10.772, 15806
2026/05/09 18:38:11.798, 15806
2026/05/09 18:38:12.828, 15806
2026/05/09 18:38:13.855, 15806
2026/05/09 18:38:14.888, 15806
2026/05/09 18:38:15.918, 15806
2026/05/09 18:38:16.945, 15806
2026/05/09 18:38:17.975, 15806
2026/05/09 18:38:19.000, 15806
2026/05/09 18:38:20.026, 15806
2026/05/09 18:38:21.056, 15806
2026/05/09 18:38:22.081, 15806
2026/05/09 18:38:23.106, 15806
2026/05/09 18:38:24.135, 15806
2026/05/09 18:38:25.164, 15806
2026/05/09 18:38:26.195, 15806
2026/05/09 18:38:27.222, 15806
2026/05/09 18:38:28.250, 15806
2026/05/09 18:38:29.277, 15806
2026/05/09 18:38:30.295, 15806
