2026/05/09 18:34:55.193, 38
2026/05/09 18:34:56.226, 38
2026/05/09 18:34:57.249, 700
2026/05/09 18:34:58.274, 4208
2026/05/09 18:34:59.300, 8272
2026/05/09 18:35:00.326, 12690
2026/05/09 18:35:01.353, 13010
2026/05/09 18:35:02.379, 13010
2026/05/09 18:35:03.406, 13010
2026/05/09 18:35:04.432, 13010
2026/05/09 18:35:05.458, 13068
2026/05/09 18:35:06.484, 15662
