timestamp,used_mib,free_mib,total_mib
2026-05-12T19:55:41,33,7668,8151
2026-05-12T19:55:41,33,7668,8151
2026-05-12T19:55:42,33,7668,8151
2026-05-12T19:55:42,33,7668,8151
2026-05-12T19:55:43,2577,5124,8151
2026-05-12T19:55:43,3067,4634,8151
2026-05-12T19:55:44,3067,4634,8151
2026-05-12T19:55:44,3067,4634,8151
2026-05-12T19:55:45,3067,4634,8151
2026-05-12T19:55:46,3067,4634,8151
2026-05-12T19:55:46,3067,4634,8151
2026-05-12T19:55:47,3067,4634,8151
2026-05-12T19:55:47,3067,4634,8151
2026-05-12T19:55:48,3067,4634,8151
2026-05-12T19:55:48,3067,4634,8151
2026-05-12T19:55:49,3199,4502,8151
2026-05-12T19:55:49,3199,4502,8151
2026-05-12T19:55:50,3199,4502,8151
2026-05-12T19:55:50,3199,4502,8151
2026-05-12T19:55:51,3199,4502,8151
2026-05-12T19:55:51,3199,4502,8151
2026-05-12T19:55:52,3199,4502,8151
2026-05-12T19:55:52,3199,4502,8151
2026-05-12T19:55:53,3199,4502,8151
2026-05-12T19:55:53,3199,4502,8151
2026-05-12T19:55:54,3199,4502,8151
2026-05-12T19:55:54,3199,4502,8151
2026-05-12T19:55:55,3199,4502,8151
2026-05-12T19:55:55,3199,4502,8151
2026-05-12T19:55:56,3199,4502,8151
2026-05-12T19:55:56,3199,4502,8151
2026-05-12T19:55:57,3199,4502,8151
2026-05-12T19:55:57,3199,4502,8151
2026-05-12T19:55:58,3199,4502,8151
2026-05-12T19:55:58,3199,4502,8151
2026-05-12T19:55:59,3199,4502,8151
2026-05-12T19:56:00,3199,4502,8151
2026-05-12T19:56:00,3199,4502,8151
2026-05-12T19:56:01,3199,4502,8151
2026-05-12T19:56:01,3199,4502,8151
2026-05-12T19:56:02,3199,4502,8151
2026-05-12T19:56:02,3199,4502,8151
2026-05-12T19:56:03,3199,4502,8151
2026-05-12T19:56:03,3199,4502,8151
2026-05-12T19:56:04,3199,4502,8151
2026-05-12T19:56:04,3199,4502,8151
2026-05-12T19:56:05,3199,4502,8151
2026-05-12T19:56:05,3199,4502,8151
2026-05-12T19:56:06,3199,4502,8151
2026-05-12T19:56:06,3199,4502,8151
2026-05-12T19:56:07,3199,4502,8151
2026-05-12T19:56:07,3199,4502,8151
2026-05-12T19:56:08,3199,4502,8151
2026-05-12T19:56:08,3199,4502,8151
2026-05-12T19:56:09,3199,4502,8151
2026-05-12T19:56:09,3199,4502,8151
2026-05-12T19:56:10,3199,4502,8151
2026-05-12T19:56:10,3199,4502,8151
2026-05-12T19:56:11,3199,4502,8151
2026-05-12T19:56:11,3199,4502,8151
2026-05-12T19:56:12,3199,4502,8151
2026-05-12T19:56:13,3201,4500,8151
