timestamp,used_mib,free_mib,total_mib
2026-05-12T19:53:07,33,7668,8151
2026-05-12T19:53:08,33,7668,8151
2026-05-12T19:53:08,33,7668,8151
2026-05-12T19:53:09,33,7668,8151
2026-05-12T19:53:09,807,6894,8151
2026-05-12T19:53:10,807,6894,8151
2026-05-12T19:53:10,807,6894,8151
2026-05-12T19:53:11,807,6894,8151
2026-05-12T19:53:11,807,6894,8151
2026-05-12T19:53:12,807,6894,8151
2026-05-12T19:53:12,807,6894,8151
2026-05-12T19:53:13,807,6894,8151
2026-05-12T19:53:13,807,6894,8151
2026-05-12T19:53:14,807,6894,8151
2026-05-12T19:53:14,943,6758,8151
2026-05-12T19:53:15,1363,6338,8151
2026-05-12T19:53:15,1363,6338,8151
2026-05-12T19:53:16,1363,6338,8151
2026-05-12T19:53:17,1363,6338,8151
2026-05-12T19:53:17,1363,6338,8151
2026-05-12T19:53:18,1363,6338,8151
2026-05-12T19:53:18,1363,6338,8151
2026-05-12T19:53:19,1363,6338,8151
2026-05-12T19:53:19,1363,6338,8151
2026-05-12T19:53:20,1363,6338,8151
2026-05-12T19:53:20,1363,6338,8151
2026-05-12T19:53:21,1363,6338,8151
2026-05-12T19:53:21,1363,6338,8151
2026-05-12T19:53:22,1363,6338,8151
2026-05-12T19:53:22,1363,6338,8151
2026-05-12T19:53:23,1363,6338,8151
2026-05-12T19:53:23,1363,6338,8151
2026-05-12T19:53:24,1363,6338,8151
2026-05-12T19:53:24,1363,6338,8151
2026-05-12T19:53:25,1363,6338,8151
2026-05-12T19:53:25,1363,6338,8151
2026-05-12T19:53:26,1363,6338,8151
2026-05-12T19:53:26,1363,6338,8151
2026-05-12T19:53:27,1363,6338,8151
