timestamp,used_mib,free_mib,total_mib
2026-05-12T19:51:27,33,7668,8151
2026-05-12T19:51:27,33,7668,8151
2026-05-12T19:51:28,33,7668,8151
2026-05-12T19:51:28,33,7668,8151
2026-05-12T19:51:29,807,6894,8151
2026-05-12T19:51:29,807,6894,8151
2026-05-12T19:51:30,807,6894,8151
2026-05-12T19:51:30,807,6894,8151
2026-05-12T19:51:31,807,6894,8151
2026-05-12T19:51:31,807,6894,8151
2026-05-12T19:51:32,807,6894,8151
2026-05-12T19:51:32,807,6894,8151
2026-05-12T19:51:33,807,6894,8151
2026-05-12T19:51:33,807,6894,8151
2026-05-12T19:51:34,835,6866,8151
2026-05-12T19:51:34,965,6736,8151
2026-05-12T19:51:35,965,6736,8151
2026-05-12T19:51:36,965,6736,8151
2026-05-12T19:51:36,965,6736,8151
2026-05-12T19:51:37,965,6736,8151
2026-05-12T19:51:37,965,6736,8151
2026-05-12T19:51:38,965,6736,8151
2026-05-12T19:51:38,965,6736,8151
2026-05-12T19:51:39,965,6736,8151
2026-05-12T19:51:39,965,6736,8151
2026-05-12T19:51:40,965,6736,8151
2026-05-12T19:51:40,965,6736,8151
2026-05-12T19:51:41,965,6736,8151
2026-05-12T19:51:41,965,6736,8151
2026-05-12T19:51:42,965,6736,8151
2026-05-12T19:51:42,967,6734,8151
