timestamp,used_mib,free_mib,total_mib
2026-05-12T19:57:31,33,7668,8151
2026-05-12T19:57:32,33,7668,8151
2026-05-12T19:57:32,33,7668,8151
2026-05-12T19:57:33,33,7668,8151
2026-05-12T19:57:34,2869,4832,8151
2026-05-12T19:57:34,3067,4634,8151
2026-05-12T19:57:35,3067,4634,8151
2026-05-12T19:57:35,3067,4634,8151
2026-05-12T19:57:36,3067,4634,8151
2026-05-12T19:57:36,3067,4634,8151
2026-05-12T19:57:37,3067,4634,8151
2026-05-12T19:57:37,3067,4634,8151
2026-05-12T19:57:38,3067,4634,8151
2026-05-12T19:57:38,3067,4634,8151
2026-05-12T19:57:39,3085,4616,8151
2026-05-12T19:57:39,3103,4598,8151
2026-05-12T19:57:40,3103,4598,8151
2026-05-12T19:57:40,3103,4598,8151
2026-05-12T19:57:41,3103,4598,8151
2026-05-12T19:57:41,3103,4598,8151
2026-05-12T19:57:42,3103,4598,8151
2026-05-12T19:57:42,3103,4598,8151
2026-05-12T19:57:43,3103,4598,8151
2026-05-12T19:57:43,3103,4598,8151
2026-05-12T19:57:44,3103,4598,8151
2026-05-12T19:57:44,3103,4598,8151
2026-05-12T19:57:45,3103,4598,8151
2026-05-12T19:57:45,3103,4598,8151
2026-05-12T19:57:46,3103,4598,8151
2026-05-12T19:57:46,3103,4598,8151
2026-05-12T19:57:47,3103,4598,8151
2026-05-12T19:57:48,3103,4598,8151
2026-05-12T19:57:48,3103,4598,8151
2026-05-12T19:57:49,3103,4598,8151
2026-05-12T19:57:49,3103,4598,8151
2026-05-12T19:57:50,3103,4598,8151
2026-05-12T19:57:50,3103,4598,8151
2026-05-12T19:57:51,3103,4598,8151
2026-05-12T19:57:51,3103,4598,8151
2026-05-12T19:57:52,3103,4598,8151
2026-05-12T19:57:52,3103,4598,8151
2026-05-12T19:57:53,3103,4598,8151
2026-05-12T19:57:53,3103,4598,8151
2026-05-12T19:57:54,3103,4598,8151
2026-05-12T19:57:54,3103,4598,8151
2026-05-12T19:57:55,3103,4598,8151
2026-05-12T19:57:55,3103,4598,8151
2026-05-12T19:57:56,3103,4598,8151
2026-05-12T19:57:56,3103,4598,8151
2026-05-12T19:57:57,3103,4598,8151
2026-05-12T19:57:57,3103,4598,8151
2026-05-12T19:57:58,3103,4598,8151
2026-05-12T19:57:58,3103,4598,8151
2026-05-12T19:57:59,3103,4598,8151
2026-05-12T19:57:59,3103,4598,8151
2026-05-12T19:58:00,3103,4598,8151
2026-05-12T19:58:01,3103,4598,8151
2026-05-12T19:58:01,3103,4598,8151
2026-05-12T19:58:02,3103,4598,8151
2026-05-12T19:58:02,3103,4598,8151
2026-05-12T19:58:03,3103,4598,8151
2026-05-12T19:58:03,3103,4598,8151
2026-05-12T19:58:04,3103,4598,8151
2026-05-12T19:58:04,3103,4598,8151
2026-05-12T19:58:05,3103,4598,8151
2026-05-12T19:58:05,3103,4598,8151
2026-05-12T19:58:06,3103,4598,8151
2026-05-12T19:58:06,3103,4598,8151
2026-05-12T19:58:07,3103,4598,8151
2026-05-12T19:58:07,3103,4598,8151
2026-05-12T19:58:08,3103,4598,8151
2026-05-12T19:58:08,3103,4598,8151
2026-05-12T19:58:09,3103,4598,8151
2026-05-12T19:58:09,3103,4598,8151
2026-05-12T19:58:10,3103,4598,8151
2026-05-12T19:58:10,3103,4598,8151
2026-05-12T19:58:11,3103,4598,8151
2026-05-12T19:58:11,3103,4598,8151
2026-05-12T19:58:12,3103,4598,8151
2026-05-12T19:58:12,3103,4598,8151
