timestamp,used_mib,free_mib,total_mib
2026-05-12T19:50:32,33,7668,8151
2026-05-12T19:50:32,33,7668,8151
2026-05-12T19:50:33,33,7668,8151
2026-05-12T19:50:33,33,7668,8151
2026-05-12T19:50:34,807,6894,8151
2026-05-12T19:50:34,807,6894,8151
2026-05-12T19:50:35,807,6894,8151
2026-05-12T19:50:35,807,6894,8151
2026-05-12T19:50:36,807,6894,8151
2026-05-12T19:50:36,807,6894,8151
2026-05-12T19:50:37,807,6894,8151
2026-05-12T19:50:37,807,6894,8151
2026-05-12T19:50:38,807,6894,8151
2026-05-12T19:50:38,807,6894,8151
2026-05-12T19:50:39,839,6862,8151
2026-05-12T19:50:40,909,6792,8151
2026-05-12T19:50:40,909,6792,8151
2026-05-12T19:50:41,909,6792,8151
2026-05-12T19:50:41,909,6792,8151
2026-05-12T19:50:42,909,6792,8151
2026-05-12T19:50:42,909,6792,8151
2026-05-12T19:50:43,909,6792,8151
2026-05-12T19:50:43,909,6792,8151
2026-05-12T19:50:44,909,6792,8151
2026-05-12T19:50:44,909,6792,8151
2026-05-12T19:50:45,909,6792,8151
2026-05-12T19:50:45,909,6792,8151
2026-05-12T19:50:46,909,6792,8151
2026-05-12T19:50:46,909,6792,8151
2026-05-12T19:50:47,909,6792,8151
2026-05-12T19:50:47,909,6792,8151
2026-05-12T19:50:48,909,6792,8151
2026-05-12T19:50:48,909,6792,8151
2026-05-12T19:50:49,909,6792,8151
2026-05-12T19:50:49,909,6792,8151
2026-05-12T19:50:50,909,6792,8151
2026-05-12T19:50:50,909,6792,8151
2026-05-12T19:50:51,909,6792,8151
2026-05-12T19:50:51,909,6792,8151
2026-05-12T19:50:52,909,6792,8151
2026-05-12T19:50:52,909,6792,8151
2026-05-12T19:50:53,909,6792,8151
2026-05-12T19:50:54,909,6792,8151
2026-05-12T19:50:54,909,6792,8151
2026-05-12T19:50:55,909,6792,8151
2026-05-12T19:50:55,909,6792,8151
2026-05-12T19:50:56,909,6792,8151
2026-05-12T19:50:56,909,6792,8151
2026-05-12T19:50:57,909,6792,8151
2026-05-12T19:50:57,909,6792,8151
2026-05-12T19:50:58,909,6792,8151
2026-05-12T19:50:58,909,6792,8151
2026-05-12T19:50:59,909,6792,8151
2026-05-12T19:50:59,909,6792,8151
2026-05-12T19:51:00,909,6792,8151
2026-05-12T19:51:00,909,6792,8151
2026-05-12T19:51:01,909,6792,8151
2026-05-12T19:51:01,909,6792,8151
2026-05-12T19:51:02,909,6792,8151
2026-05-12T19:51:02,909,6792,8151
2026-05-12T19:51:03,909,6792,8151
2026-05-12T19:51:03,909,6792,8151
2026-05-12T19:51:04,909,6792,8151
2026-05-12T19:51:04,909,6792,8151
2026-05-12T19:51:05,909,6792,8151
2026-05-12T19:51:05,909,6792,8151
2026-05-12T19:51:06,909,6792,8151
2026-05-12T19:51:07,909,6792,8151
2026-05-12T19:51:07,909,6792,8151
2026-05-12T19:51:08,909,6792,8151
2026-05-12T19:51:08,909,6792,8151
2026-05-12T19:51:09,909,6792,8151
2026-05-12T19:51:09,909,6792,8151
2026-05-12T19:51:10,909,6792,8151
2026-05-12T19:51:10,909,6792,8151
2026-05-12T19:51:11,909,6792,8151
2026-05-12T19:51:11,909,6792,8151
2026-05-12T19:51:12,909,6792,8151
2026-05-12T19:51:12,909,6792,8151
2026-05-12T19:51:13,909,6792,8151
2026-05-12T19:51:13,909,6792,8151
2026-05-12T19:51:14,909,6792,8151
2026-05-12T19:51:14,909,6792,8151
2026-05-12T19:51:15,909,6792,8151
2026-05-12T19:51:15,909,6792,8151
2026-05-12T19:51:16,909,6792,8151
2026-05-12T19:51:16,909,6792,8151
2026-05-12T19:51:17,909,6792,8151
2026-05-12T19:51:17,909,6792,8151
2026-05-12T19:51:18,909,6792,8151
2026-05-12T19:51:18,909,6792,8151
2026-05-12T19:51:19,909,6792,8151
2026-05-12T19:51:20,909,6792,8151
2026-05-12T19:51:20,909,6792,8151
2026-05-12T19:51:21,909,6792,8151
2026-05-12T19:51:21,909,6792,8151
2026-05-12T19:51:22,909,6792,8151
2026-05-12T19:51:22,909,6792,8151
2026-05-12T19:51:23,909,6792,8151
2026-05-12T19:51:23,909,6792,8151
2026-05-12T19:51:24,909,6792,8151
2026-05-12T19:51:24,909,6792,8151
2026-05-12T19:51:25,909,6792,8151
2026-05-12T19:51:25,909,6792,8151
2026-05-12T19:51:26,909,6792,8151
2026-05-12T19:51:26,909,6792,8151
