timestamp,used_mib,free_mib,total_mib
2026-05-12T19:51:43,33,7668,8151
2026-05-12T19:51:43,33,7668,8151
2026-05-12T19:51:44,33,7668,8151
2026-05-12T19:51:44,33,7668,8151
2026-05-12T19:51:45,807,6894,8151
2026-05-12T19:51:45,807,6894,8151
2026-05-12T19:51:46,807,6894,8151
2026-05-12T19:51:46,807,6894,8151
2026-05-12T19:51:47,807,6894,8151
2026-05-12T19:51:47,807,6894,8151
2026-05-12T19:51:48,807,6894,8151
2026-05-12T19:51:48,807,6894,8151
2026-05-12T19:51:49,807,6894,8151
2026-05-12T19:51:49,807,6894,8151
2026-05-12T19:51:50,845,6856,8151
2026-05-12T19:51:50,973,6728,8151
2026-05-12T19:51:51,973,6728,8151
2026-05-12T19:51:51,973,6728,8151
2026-05-12T19:51:52,973,6728,8151
2026-05-12T19:51:52,973,6728,8151
2026-05-12T19:51:53,973,6728,8151
2026-05-12T19:51:53,973,6728,8151
2026-05-12T19:51:54,973,6728,8151
2026-05-12T19:51:54,973,6728,8151
2026-05-12T19:51:55,973,6728,8151
2026-05-12T19:51:56,973,6728,8151
2026-05-12T19:51:56,973,6728,8151
2026-05-12T19:51:57,973,6728,8151
2026-05-12T19:51:57,973,6728,8151
2026-05-12T19:51:58,973,6728,8151
2026-05-12T19:51:58,973,6728,8151
2026-05-12T19:51:59,973,6728,8151
2026-05-12T19:51:59,973,6728,8151
2026-05-12T19:52:00,973,6728,8151
2026-05-12T19:52:00,973,6728,8151
2026-05-12T19:52:01,973,6728,8151
2026-05-12T19:52:01,973,6728,8151
2026-05-12T19:52:02,973,6728,8151
2026-05-12T19:52:02,973,6728,8151
2026-05-12T19:52:03,973,6728,8151
2026-05-12T19:52:03,973,6728,8151
2026-05-12T19:52:04,973,6728,8151
2026-05-12T19:52:04,973,6728,8151
2026-05-12T19:52:05,973,6728,8151
2026-05-12T19:52:05,973,6728,8151
2026-05-12T19:52:06,973,6728,8151
2026-05-12T19:52:06,973,6728,8151
2026-05-12T19:52:07,973,6728,8151
2026-05-12T19:52:07,973,6728,8151
2026-05-12T19:52:08,973,6728,8151
2026-05-12T19:52:09,973,6728,8151
2026-05-12T19:52:09,973,6728,8151
2026-05-12T19:52:10,973,6728,8151
2026-05-12T19:52:10,973,6728,8151
2026-05-12T19:52:11,973,6728,8151
2026-05-12T19:52:11,973,6728,8151
2026-05-12T19:52:12,973,6728,8151
2026-05-12T19:52:12,973,6728,8151
2026-05-12T19:52:13,973,6728,8151
2026-05-12T19:52:13,973,6728,8151
2026-05-12T19:52:14,973,6728,8151
2026-05-12T19:52:14,973,6728,8151
