timestamp,used_mib,free_mib,total_mib
2026-05-12T19:53:27,33,7668,8151
2026-05-12T19:53:28,33,7668,8151
2026-05-12T19:53:28,33,7668,8151
2026-05-12T19:53:29,33,7668,8151
2026-05-12T19:53:29,807,6894,8151
2026-05-12T19:53:30,807,6894,8151
2026-05-12T19:53:30,807,6894,8151
2026-05-12T19:53:31,807,6894,8151
2026-05-12T19:53:31,807,6894,8151
2026-05-12T19:53:32,807,6894,8151
2026-05-12T19:53:32,807,6894,8151
2026-05-12T19:53:33,807,6894,8151
2026-05-12T19:53:33,807,6894,8151
2026-05-12T19:53:34,807,6894,8151
2026-05-12T19:53:35,955,6746,8151
2026-05-12T19:53:35,1875,5826,8151
2026-05-12T19:53:36,1875,5826,8151
2026-05-12T19:53:36,1875,5826,8151
2026-05-12T19:53:37,1875,5826,8151
2026-05-12T19:53:37,1875,5826,8151
2026-05-12T19:53:38,1875,5826,8151
2026-05-12T19:53:38,1875,5826,8151
2026-05-12T19:53:39,1875,5826,8151
2026-05-12T19:53:39,1875,5826,8151
2026-05-12T19:53:40,1875,5826,8151
2026-05-12T19:53:40,1875,5826,8151
2026-05-12T19:53:41,1875,5826,8151
2026-05-12T19:53:41,1875,5826,8151
2026-05-12T19:53:42,1879,5822,8151
